# Pharos pharos.watch | Endpoint: depeg-history | As of: 2026-05-16T21:20:16.676Z | URL: https://pharos.watch/datasets/depeg-history/latest.csv | Methodology: depeg-dews v6.0 | Freshness: point-in-time sample; not guaranteed to track production freshness
id,stablecoinId,symbol,direction,peakDeviationBps,startedAtISO,endedAtISO,durationSec,startPrice,peakPrice,recoveryPrice,pegReference,source
87354,pmusd-precious-metals,pmUSD,below,-222,2026-03-10T19:01:05.000Z,2026-03-10T19:46:05.000Z,2700,0.9796507471834695,0.97765345960794,0.993935,0.9997176149661443,live
87355,lusd-liquity,LUSD,above,109,2026-03-10T19:01:05.000Z,2026-03-10T19:46:05.000Z,2700,1.0105334405912552,1.0105334405912552,0.998408,0.9997176149661443,live
87352,pmusd-precious-metals,pmUSD,below,-101,2026-03-10T18:01:06.000Z,2026-03-10T18:31:19.000Z,1813,0.9897677316214705,0.9897677316214705,0.996181,0.9997758666717618,live
87353,lusd-liquity,LUSD,above,141,2026-03-10T18:01:06.000Z,2026-03-10T18:46:05.000Z,2699,1.0138910435736264,1.0138910435736264,0.998408,0.9997758666717618,live
87349,lusd-liquity,LUSD,above,146,2026-03-10T17:01:08.000Z,2026-03-10T17:46:10.000Z,2702,1.0144556793448225,1.0144556793448225,0.998408,0.9998486623057949,live
87350,nect-beraborrow,NECT,below,-378,2026-03-10T17:01:08.000Z,2026-03-10T17:31:08.000Z,1800,0.9620815930734621,0.9620815930734621,0.997558,0.9998486623057949,live
87351,usdm-moneta,USDM,above,102,2026-03-10T17:01:08.000Z,2026-03-10T17:31:08.000Z,1800,1.010056777320814,1.010056777320814,1.003,0.9998486623057949,live
87347,lusd-liquity,LUSD,above,148,2026-03-10T16:01:07.000Z,2026-03-10T16:46:18.000Z,2711,1.0143262264334567,1.0143262264334567,0.998408,0.9995626213400538,live
87348,nect-beraborrow,NECT,below,-379,2026-03-10T16:01:07.000Z,2026-03-10T16:16:38.000Z,931,0.961697388030552,0.961697388030552,0.997512,0.9995626213400538,live
87346,idrt-rupiah-token,IDRT,above,156,2026-03-10T15:31:19.000Z,2026-03-10T16:01:07.000Z,1788,0.00005991985154004153,0.00005991985154004153,0.0000589766463260579,0.000059,live
87345,nect-beraborrow,NECT,below,-122,2026-03-10T15:16:20.000Z,2026-03-10T15:31:19.000Z,899,0.9877361449482577,0.9877361449482577,0.99785,0.9999115331138728,live
87344,lusd-liquity,LUSD,above,145,2026-03-10T15:01:12.000Z,2026-03-10T15:46:22.000Z,2710,1.0116450757971305,1.014081239457248,0.998408,0.9998731260153619,live
87343,pmusd-precious-metals,pmUSD,below,-187,2026-03-10T14:31:12.000Z,2026-03-10T15:01:12.000Z,1800,0.9810689347210542,0.9810689347210542,0.995836,0.9998138417940775,live
87341,nect-beraborrow,NECT,below,-121,2026-03-10T13:46:09.000Z,2026-03-10T14:46:12.000Z,3603,0.9890493029740874,0.9877361449482577,0.998101,0.9999097229185792,live
87337,pmusd-precious-metals,pmUSD,below,-112,2026-03-10T13:01:06.000Z,2026-03-10T13:16:05.000Z,899,0.9886253097315082,0.9886253097315082,0.9942339015057508,0.9998536008743331,live
87338,mim-abracadabra,MIM,below,-151,2026-03-10T13:01:06.000Z,2026-03-10T14:46:12.000Z,6306,0.9895484152001841,0.9847466312036992,0.997067,0.9998536008743331,live
87339,nect-beraborrow,NECT,below,-108,2026-03-10T13:01:06.000Z,2026-03-10T13:16:05.000Z,899,0.9890493029740874,0.9890493029740874,0.998222,0.9998536008743331,live
87340,usnd-nerite,USND,below,-115,2026-03-10T13:01:06.000Z,2026-03-10T13:16:05.000Z,899,0.9883214154544604,0.9883214154544604,0.99768,0.9998536008743331,live
87335,brz-transfero,BRZ,below,-268,2026-03-10T12:31:08.000Z,2026-03-10T20:01:06.000Z,26998,0.18636446961577027,0.1860686915889089,0.19088535860596847,0.191197,live
87336,a7a5-old-vector,A7A5,below,-208,2026-03-10T12:31:08.000Z,2026-03-11T07:45:47.000Z,69279,0.012510337188041835,0.012494275164899094,0.0125104156556583,0.01276,live
87333,pmusd-precious-metals,pmUSD,below,-107,2026-03-10T12:01:12.000Z,2026-03-10T12:46:03.000Z,2691,0.9890861264528298,0.9890861264528298,0.992715,0.9997997775057577,live
87334,nect-beraborrow,NECT,below,-380,2026-03-10T12:01:12.000Z,2026-03-10T12:16:06.000Z,894,0.9618258021022423,0.9618258021022423,0.996038,0.9997997775057577,live
87332,eurs-stasis,EURS,above,1043,2026-03-10T11:46:02.000Z,2026-03-17T03:16:02.000Z,574200,1.2203024079628761,1.27,1.15,1.1633744714148522,live
87331,pmusd-precious-metals,pmUSD,below,-104,2026-03-10T11:31:06.000Z,2026-03-10T11:46:02.000Z,896,0.9894768440867879,0.9894768440867879,0.9914179692044313,0.9998994634295227,live
87330,pmusd-precious-metals,pmUSD,below,-106,2026-03-10T10:31:06.000Z,2026-03-10T11:15:59.000Z,2693,0.9898097023024242,0.9893434909563622,0.9911365360348167,0.9998963661904848,live
87329,uty-xsy,UTY,above,128,2026-03-10T10:00:58.000Z,2026-03-10T10:15:54.000Z,896,1.012692415878343,1.012692415878343,0.999512,0.9999063276164676,live
87328,pmusd-precious-metals,pmUSD,below,-112,2026-03-10T09:30:58.000Z,2026-03-10T10:00:58.000Z,1800,0.9886479476823603,0.9886479476823603,0.9909009715486085,0.9998117544963505,live
87327,uty-xsy,UTY,above,129,2026-03-10T09:00:56.000Z,2026-03-10T09:45:56.000Z,2700,1.012692415878343,1.012692415878343,1.004364,0.9998685182961453,live
87325,uty-xsy,UTY,above,128,2026-03-10T08:00:58.000Z,2026-03-10T08:45:54.000Z,2696,1.012692415878343,1.012692415878343,1.004364,0.9999009527120162,live
87326,usnd-nerite,USND,above,788,2026-03-10T08:00:58.000Z,2026-03-10T08:45:54.000Z,2696,1.0787165344933545,1.0787165344933545,0.998924,0.9999009527120162,live
87323,pmusd-precious-metals,pmUSD,below,-114,2026-03-10T07:00:55.000Z,2026-03-10T07:15:54.000Z,899,0.988106397663982,0.988106397663982,0.9904458149977081,0.9994534175984809,live
87324,uty-xsy,UTY,above,132,2026-03-10T07:00:55.000Z,2026-03-10T07:45:54.000Z,2699,1.012692415878343,1.012692415878343,1.004364,0.9994534175984809,live
87322,pmusd-precious-metals,pmUSD,below,-112,2026-03-10T06:00:21.000Z,2026-03-10T06:15:21.000Z,900,0.9885061763191217,0.9885061763191217,0.9910330180094327,0.9996726763225362,live
87321,pmusd-precious-metals,pmUSD,below,-112,2026-03-10T05:00:21.000Z,2026-03-10T05:45:21.000Z,2700,0.988725445074582,0.988725445074582,0.990737,0.9999448815986386,live
87318,usdm-moneta,USDM,below,-105,2026-03-10T04:00:21.000Z,2026-03-10T04:15:21.000Z,900,0.9893152147625774,0.9893152147625774,1.004,0.9998245429339305,live
87319,eurs-stasis,EURS,below,-1952,2026-03-10T04:00:21.000Z,2026-03-10T11:46:02.000Z,27941,0.9370324367536872,0.9371244631630582,1.2203024079628761,1.1608586465747461,live
87317,pmusd-precious-metals,pmUSD,below,-177,2026-03-10T02:15:21.000Z,2026-03-10T03:00:21.000Z,2700,0.9822234219521168,0.9822234219521168,0.9906948705012049,0.9999474217089497,live
87314,mim-abracadabra,MIM,below,-100,2026-03-10T02:01:25.000Z,2026-03-10T03:00:21.000Z,3536,0.9899393964078461,0.9899393964078461,0.9930516556225161,0.9999529122397831,live
87315,usdm-moneta,USDM,above,112,2026-03-10T02:01:25.000Z,2026-03-10T02:45:21.000Z,2636,1.0111122188381596,1.0111122188381596,1.000083,0.9999529122397831,live
87316,kag-kinesis,KAG,below,-194,2026-03-10T02:01:25.000Z,2026-03-10T03:00:21.000Z,3536,87.79691821221597,87.79691821221597,89.7034276531387,89.152,live
87313,pmusd-precious-metals,pmUSD,below,-202,2026-03-10T01:30:22.000Z,2026-03-10T02:01:25.000Z,1863,0.9795526330284444,0.9795526330284444,0.990038,0.9997256801308775,live
87312,nect-beraborrow,NECT,below,-110,2026-03-10T00:30:23.000Z,2026-03-10T00:45:20.000Z,897,0.988848266114358,0.988848266114358,0.995276,0.9998961112471029,live
87311,nect-beraborrow,NECT,below,-111,2026-03-10T00:00:20.000Z,2026-03-10T00:15:21.000Z,901,0.988848266114358,0.988848266114358,0.993829,0.9998977403970266,live
87309,pmusd-precious-metals,pmUSD,below,-265,2026-03-09T23:00:21.000Z,2026-03-10T01:16:27.000Z,8166,0.9880982321210159,0.9734034726898579,0.989947,0.9995975029869043,live
87306,pmusd-precious-metals,pmUSD,below,-173,2026-03-09T22:00:21.000Z,2026-03-09T22:45:20.000Z,2699,0.9824046090516094,0.9824046090516094,0.989774,0.9996391431849366,live
87308,nect-beraborrow,NECT,below,-318,2026-03-09T22:00:21.000Z,2026-03-09T22:30:25.000Z,1804,0.9678802277990681,0.9678802277990681,0.994896,0.9996391431849366,live
87304,mim-abracadabra,MIM,below,-115,2026-03-09T21:00:22.000Z,2026-03-10T01:00:21.000Z,14399,0.9884356804219194,0.9884356804219194,0.9915675649261949,0.99991070050042,live
87305,nect-beraborrow,NECT,below,-322,2026-03-09T21:00:22.000Z,2026-03-09T21:30:21.000Z,1799,0.9677020065419532,0.9677020065419532,0.99582,0.99991070050042,live
87302,pmusd-precious-metals,pmUSD,below,-165,2026-03-09T20:00:38.000Z,2026-03-09T21:00:22.000Z,3584,0.9838583779722733,0.9833504089606152,0.9907928380310632,0.9999085173441197,live
87300,mim-abracadabra,MIM,below,-100,2026-03-09T19:30:43.000Z,2026-03-09T19:45:37.000Z,894,0.9897442415565317,0.9897442415565317,0.9897442415565317,0.9997703101491888,live
87301,kag-kinesis,KAG,below,-226,2026-03-09T19:30:43.000Z,2026-03-09T20:00:38.000Z,1795,84.80919616165781,84.80919616165781,86.41435238661425,86.178001,live
87297,pmusd-precious-metals,pmUSD,below,-164,2026-03-09T19:00:40.000Z,2026-03-09T19:45:37.000Z,2697,0.9833006412842912,0.9833006412842912,0.9903702384879634,0.9996175172453559,live
87298,usdm-moneta,USDM,below,-112,2026-03-09T19:00:40.000Z,2026-03-09T19:30:43.000Z,1803,0.988556810287766,0.988556810287766,1.005,0.9996175172453559,live
87299,idrt-rupiah-token,IDRT,above,193,2026-03-09T19:00:40.000Z,2026-03-10T10:00:58.000Z,54018,0.00006013265064775633,0.00006013831385,0.00005980210985842341,0.000059,live
87294,pmusd-precious-metals,pmUSD,below,-142,2026-03-09T18:00:56.000Z,2026-03-09T18:30:37.000Z,1781,0.9855702266797857,0.9855702266797857,0.9909275945957693,0.999803956674655,live
87295,mim-abracadabra,MIM,below,-102,2026-03-09T18:00:56.000Z,2026-03-09T19:00:40.000Z,3584,0.9895749237650473,0.9895749237650473,0.9903391343090933,0.999803956674655,live
87296,nect-beraborrow,NECT,below,-328,2026-03-09T18:00:56.000Z,2026-03-09T18:45:35.000Z,2679,0.9670544526218492,0.9670544526218492,0.999843,0.999803956674655,live
87293,pmusd-precious-metals,pmUSD,below,-110,2026-03-09T17:30:39.000Z,2026-03-09T17:45:43.000Z,904,0.9889535223040131,0.9889535223040131,0.990111096146933,0.9999368998346099,live
87292,nect-beraborrow,NECT,below,-327,2026-03-09T17:01:08.000Z,2026-03-09T17:45:43.000Z,2675,0.9672455122563302,0.9672455122563302,0.999843,0.9998813754451805,live
87291,pmusd-precious-metals,pmUSD,below,-109,2026-03-09T16:30:51.000Z,2026-03-09T17:15:51.000Z,2700,0.9897547247666878,0.9890390645961025,0.990367,0.9998732892590059,live
87289,nect-beraborrow,NECT,below,-334,2026-03-09T16:00:51.000Z,2026-03-09T16:30:51.000Z,1800,0.9665117550939301,0.9665117550939301,0.994826,0.99990935925169,live
87290,usdm-moneta,USDM,below,-123,2026-03-09T16:00:51.000Z,2026-03-09T16:45:46.000Z,2695,0.9876034676645014,0.9876034676645014,1.000083,0.99990935925169,live
87288,pmusd-precious-metals,pmUSD,below,-107,2026-03-09T15:30:42.000Z,2026-03-09T16:15:49.000Z,2707,0.9891382204252951,0.9891382204252951,0.990488,0.9998180402237186,live
87287,kau-kinesis,KAU,above,183,2026-03-09T14:00:45.000Z,2026-03-09T15:00:46.000Z,3601,166.269618202559,166.269618202559,166.2926661947797,163.29317152993622,live
87286,pmusd-precious-metals,pmUSD,below,-116,2026-03-09T13:00:35.000Z,2026-03-09T13:30:45.000Z,1810,0.9881664190853764,0.9881664190853764,0.993844,0.9997538740534156,live
87285,nect-beraborrow,NECT,below,-370,2026-03-09T12:45:33.000Z,2026-03-09T14:00:45.000Z,4512,0.9627700495728745,0.9627700495728745,0.9953005295466071,0.9997538740534156,live
87282,pmusd-precious-metals,pmUSD,below,-175,2026-03-09T11:30:45.000Z,2026-03-09T12:00:55.000Z,1810,0.9822733969917615,0.9822733969917615,0.9943096454724044,0.9997538740534156,live
87283,nect-beraborrow,NECT,below,-371,2026-03-09T11:30:45.000Z,2026-03-09T12:15:39.000Z,2694,0.9626913450027016,0.9626913450027016,0.992545,0.9997538740534156,live
87279,frax-frax,FRAX,below,-102,2026-03-09T11:00:46.000Z,2026-03-09T11:45:44.000Z,2698,0.9895999575608879,0.9895999575608879,0.992016,0.9996886604727068,live
87280,mim-abracadabra,MIM,below,-107,2026-03-09T11:00:46.000Z,2026-03-09T12:00:55.000Z,3609,0.9893399396541293,0.9890535232807572,0.9910438634515886,0.9996886604727068,live
87281,usdm-moneta,USDM,below,-101,2026-03-09T11:00:46.000Z,2026-03-09T11:45:44.000Z,2698,0.9897379278586723,0.9897379278586723,1.000083,0.9996886604727068,live
87276,frax-frax,FRAX,below,-100,2026-03-09T10:00:43.000Z,2026-03-09T10:45:38.000Z,2695,0.9898195273238062,0.9898195273238062,0.9898195273238062,0.9998266521288539,live
87277,pmusd-precious-metals,pmUSD,below,-100,2026-03-09T10:00:43.000Z,2026-03-09T10:45:38.000Z,2695,0.9898446204976037,0.9898446204976037,0.993316,0.9998266521288539,live
87278,nect-beraborrow,NECT,below,-364,2026-03-09T10:00:43.000Z,2026-03-09T11:00:46.000Z,3603,0.9634164876513887,0.9634164876513887,0.991637,0.9998266521288539,live
87275,pmusd-precious-metals,pmUSD,below,-115,2026-03-09T09:30:44.000Z,2026-03-09T09:45:35.000Z,891,0.9883429248531512,0.9883429248531512,0.994697,0.9997942070209913,live
87274,frax-frax,FRAX,below,-100,2026-03-09T08:30:37.000Z,2026-03-09T08:45:35.000Z,898,0.9898325109481386,0.9898325109481386,0.9898325109481386,0.9998110370815868,live
87271,frax-frax,FRAX,below,-100,2026-03-09T08:00:37.000Z,2026-03-09T08:15:39.000Z,902,0.9898325109481386,0.9898325109481386,0.9898325109481386,0.9998462324249497,live
87272,mim-abracadabra,MIM,below,-102,2026-03-09T08:00:37.000Z,2026-03-09T09:00:40.000Z,3603,0.9896275609912764,0.9896275609912764,0.9917607493956536,0.9998462324249497,live
87273,nect-beraborrow,NECT,below,-380,2026-03-09T08:00:37.000Z,2026-03-09T08:45:35.000Z,2698,0.9618972887046683,0.9618972887046683,0.994291,0.9998462324249497,live
87270,pmusd-precious-metals,pmUSD,below,-208,2026-03-09T07:00:39.000Z,2026-03-09T09:15:35.000Z,8096,0.9846285116878641,0.9788448907470901,0.994226,0.9996008888202889,live
87268,nect-beraborrow,NECT,below,-371,2026-03-09T05:00:27.000Z,2026-03-09T07:00:39.000Z,7212,0.9889389965143178,0.9628137156680309,0.9912240919946583,0.999585268223619,live
87267,nect-beraborrow,NECT,below,-186,2026-03-09T03:45:23.000Z,2026-03-09T04:16:33.000Z,1870,0.981744,0.9810181788976408,0.994069,0.9998645430533853,live
87265,pmusd-precious-metals,pmUSD,below,-158,2026-03-09T03:30:26.000Z,2026-03-09T04:00:31.000Z,1805,0.985771,0.984076,0.9942344545062067,0.9998463348907957,live
87266,lusd-liquity,LUSD,above,159,2026-03-09T03:30:26.000Z,2026-03-10T14:46:12.000Z,126946,1.0153802573346886,1.015787538935683,0.998408,0.9998463348907957,live
87262,pmusd-precious-metals,pmUSD,below,-210,2026-03-09T03:01:27.000Z,2026-03-09T03:16:33.000Z,906,0.9788397785264286,0.9788397785264286,0.99405,0.9998463348907957,live
87263,nect-beraborrow,NECT,below,-493,2026-03-09T03:01:27.000Z,2026-03-09T03:30:26.000Z,1739,0.9505834680974583,0.9505834680974583,0.997318,0.9998463348907957,live
87264,usdm-moneta,USDM,above,133,2026-03-09T03:01:27.000Z,2026-03-09T03:30:26.000Z,1739,1.013108886141184,1.013108886141184,0.996132,0.9998463348907957,live
87260,kag-kinesis,KAG,below,-267,2026-03-09T02:45:20.000Z,2026-03-09T04:00:31.000Z,4511,80.88012542557574,81.08111231735437,82.84189841258417,82.222,live
87258,kag-kinesis,KAG,above,176,2026-03-09T01:30:36.000Z,2026-03-09T02:01:39.000Z,1863,82.29132878218418,82.29132878218418,80.88012542557574,80.870003,live
87256,ggbr-goldfish-gold,GGBR,above,194,2026-03-09T00:00:29.000Z,2026-03-09T03:01:27.000Z,10858,5.15074287654582,5.1510806992302145,5.152235968848891,5.066167683159512,live
87253,usdm-moneta,USDM,above,118,2026-03-08T23:00:23.000Z,2026-03-08T23:45:21.000Z,2698,1.0115426583780898,1.0115426583780898,1.006,0.9998797300494411,live
87254,kau-kinesis,KAU,below,-192,2026-03-08T23:00:23.000Z,2026-03-08T23:45:21.000Z,2698,161.07754955234006,161.07754955234006,161.07754955234006,164.22761525172373,live
87255,kag-kinesis,KAG,above,393,2026-03-08T23:00:23.000Z,2026-03-09T00:00:29.000Z,3606,85.67265894405178,85.67265894405178,81.70855620263144,82.694,live
87251,kag-kinesis,KAG,above,155,2026-03-08T22:30:24.000Z,2026-03-08T22:45:21.000Z,897,84.75849826828657,84.75849826828657,84.75849826828657,83.460999,live
87248,nect-beraborrow,NECT,below,-550,2026-03-08T21:00:25.000Z,2026-03-08T21:15:21.000Z,896,0.9447212751463291,0.9447212751463291,0.997648,0.999712576703956,live
87249,brz-transfero,BRZ,below,-269,2026-03-08T21:00:25.000Z,2026-03-09T16:45:46.000Z,71121,0.18646077541177272,0.18605639997288384,0.18953467855799355,0.18952,live
86797,nect-beraborrow,NECT,below,-554,2026-03-08T20:00:24.000Z,2026-03-08T20:15:21.000Z,897,0.9444407013355991,0.9444407013355991,0.998424,0.9998611241475996,live
86798,usdm-moneta,USDM,above,126,2026-03-08T20:00:24.000Z,2026-03-08T20:45:21.000Z,2697,1.01247718781053,1.01247718781053,1.003,0.9998611241475996,live
84647,kag-kinesis,KAG,above,202,2026-03-08T18:00:22.000Z,2026-03-08T21:00:25.000Z,10803,86.11168504936823,86.30376033619297,84.78745099137565,84.593002,live
84646,usdm-moneta,USDM,below,-116,2026-03-08T17:00:26.000Z,2026-03-08T18:45:26.000Z,6300,0.9881310261945764,0.9881310261945764,0.999838,0.9996428730194862,live
84644,usdx-hex-trust,USDX,below,-3492,2026-03-08T16:00:24.000Z,2026-03-09T15:45:47.000Z,85523,0.7004842486920502,0.6505521149613301,0.991706,0.9995850854107009,live
84645,kau-kinesis,KAU,below,-1752,2026-03-08T16:00:24.000Z,2026-03-08T21:00:25.000Z,18001,137.96242433860363,135.8043724382666,163.71276162258206,164.87395686949628,live
84643,usdm-moneta,USDM,below,-118,2026-03-08T14:00:23.000Z,2026-03-08T15:00:24.000Z,3601,0.9880983778054017,0.9880983778054017,0.9979122486431015,0.9998553379099314,live
84641,mim-abracadabra,MIM,below,-105,2026-03-08T13:30:27.000Z,2026-03-08T14:00:23.000Z,1796,0.9892569951663472,0.9892569951663472,0.9900136471736112,0.9997096313667828,live
84642,nect-beraborrow,NECT,below,-392,2026-03-08T13:30:27.000Z,2026-03-08T14:00:23.000Z,1796,0.988977,0.9605,0.9995201125841616,0.9997096313667828,live
84638,pmusd-precious-metals,pmUSD,below,-278,2026-03-08T12:00:20.000Z,2026-03-08T12:30:28.000Z,1808,0.9719604350965821,0.9719604350965821,1,0.9997103213291538,live
84639,mim-abracadabra,MIM,below,-101,2026-03-08T12:00:20.000Z,2026-03-08T13:00:22.000Z,3602,0.9896571258876743,0.9896571258876743,0.9905332118858523,0.9997103213291538,live
84636,pmusd-precious-metals,pmUSD,below,-236,2026-03-08T10:45:18.000Z,2026-03-08T11:00:19.000Z,901,0.9761849991980921,0.9761849991980921,0.995213867529323,0.9997531445808407,live
84635,pmusd-precious-metals,pmUSD,below,-236,2026-03-08T10:00:18.000Z,2026-03-08T10:15:18.000Z,900,0.9761849991980921,0.9761849991980921,0.995284,0.9997531761924434,live
84633,frax-frax,FRAX,below,-162,2026-03-08T07:01:32.000Z,2026-03-08T17:00:26.000Z,35934,0.9856698650092997,0.9835873901934874,0.9901761020436877,0.9998546376047405,live
84632,pmusd-precious-metals,pmUSD,below,-281,2026-03-08T06:45:19.000Z,2026-03-08T07:01:32.000Z,973,0.9716398642649448,0.9716398642649448,0.9962428359369724,0.9997606750655798,live
84630,satusd-river,satUSD,below,-241,2026-03-08T06:01:35.000Z,2026-03-08T08:45:18.000Z,9823,0.9757978476934934,0.9757973169504273,0.99436,0.9993041038129293,live
84631,pmusd-precious-metals,pmUSD,below,-277,2026-03-08T06:01:35.000Z,2026-03-08T06:30:26.000Z,1731,0.9716398642649448,0.9716398642649448,0.995036,0.9993041038129293,live
84629,usdm-moneta,USDM,below,-103,2026-03-08T05:00:28.000Z,2026-03-08T05:15:18.000Z,890,0.9893591927205411,0.9893591927205411,0.995319,0.9996400073395146,live
84628,mim-abracadabra,MIM,below,-100,2026-03-08T03:45:17.000Z,2026-03-08T04:01:34.000Z,977,0.9897816824127709,0.9897816824127709,0.9899665196723858,0.9997293382978616,live
84627,mim-abracadabra,MIM,below,-100,2026-03-08T03:16:25.000Z,2026-03-08T03:30:20.000Z,835,0.9897816824127709,0.9897816824127709,0.9897816824127709,0.9997293382978616,live
84626,kag-kinesis,KAG,below,-305,2026-03-08T03:00:27.000Z,2026-03-08T08:00:20.000Z,17993,82.01099017107845,82.01099017107845,83.54813149645838,84.593002,live
84624,brz-transfero,BRZ,below,-299,2026-03-08T00:16:28.000Z,2026-03-08T19:45:21.000Z,70133,0.1856600309080175,0.18386181715017566,0.1873168085769012,0.18952,live
84623,kau-kinesis,KAU,above,913,2026-03-08T00:00:22.000Z,2026-03-08T16:00:24.000Z,57602,177.35282424458467,180.5356967256105,137.96242433860363,165.38313781226552,live
89225,brz-transfero,BRZ,below,-253,2026-03-08T00:00:00.000Z,2026-03-10T00:00:00.000Z,172800,0.9845292781843142,0.9747423291355127,0.9861413887717354,1,backfill
84621,frax-frax,FRAX,below,-110,2026-03-07T23:01:28.000Z,2026-03-08T02:00:22.000Z,10734,0.9889556684897004,0.9886818379073986,0.9919957732426884,0.9996199162887235,live
84622,usdm-moneta,USDM,below,-113,2026-03-07T23:01:28.000Z,2026-03-07T23:31:32.000Z,1804,0.988360311264841,0.988360311264841,0.994173,0.9996199162887235,live
84618,frax-frax,FRAX,below,-100,2026-03-07T22:15:19.000Z,2026-03-07T22:30:20.000Z,901,0.9898769057748098,0.9898769057748098,0.9898769057748098,0.999834545302409,live
84619,gusd-gemini,GUSD,above,163,2026-03-07T22:15:19.000Z,2026-03-07T22:45:19.000Z,1800,1.0160951453435398,1.0160951453435398,0.999329,0.999834545302409,live
84620,lusd-liquity,LUSD,above,173,2026-03-07T22:15:19.000Z,2026-03-09T03:16:33.000Z,104474,1.0149059072331457,1.0164134622719152,1.008406,0.999834545302409,live
84617,gusd-gemini,GUSD,above,172,2026-03-07T21:00:46.000Z,2026-03-07T22:00:19.000Z,3573,1.0164533747769204,1.0164533747769204,0.997777,0.9993065214601325,live
84616,frax-frax,FRAX,below,-101,2026-03-07T20:00:41.000Z,2026-03-07T20:30:47.000Z,1806,0.9894681500305084,0.9894681500305084,0.990015226592691,0.9994396691718529,live
84614,nect-beraborrow,NECT,below,-549,2026-03-07T19:00:45.000Z,2026-03-08T13:15:21.000Z,65676,0.9799815215606021,0.9447830025891063,0.997438,0.9996156462764608,live
84615,kau-kinesis,KAU,below,-374,2026-03-07T19:00:45.000Z,2026-03-08T00:00:22.000Z,17977,162.04708990977736,158.8215057058318,177.35282424458467,165.09745707912802,live
84613,pmusd-precious-metals,pmUSD,below,-288,2026-03-07T18:30:44.000Z,2026-03-07T19:45:34.000Z,4490,0.9731641693442835,0.9708617987484286,0.995564,0.9996494407812913,live
84611,pmusd-precious-metals,pmUSD,below,-272,2026-03-07T17:45:34.000Z,2026-03-07T18:15:34.000Z,1800,0.9725833227308324,0.9725833227308324,0.994447,0.9997654640012476,live
84609,frax-frax,FRAX,below,-100,2026-03-07T17:15:34.000Z,2026-03-07T18:00:48.000Z,2714,0.9898065579310849,0.9898065579310849,0.9898163388458973,0.9998015524313584,live
84608,pmusd-precious-metals,pmUSD,below,-272,2026-03-07T17:00:46.000Z,2026-03-07T17:15:34.000Z,888,0.9725833227308324,0.9725833227308324,0.99593,0.999738284556789,live
84604,pmusd-precious-metals,pmUSD,below,-259,2026-03-07T16:00:41.000Z,2026-03-07T16:30:40.000Z,1799,0.9740117316463799,0.9740117316463799,0.9956557841895637,0.9999082100215947,live
84605,nect-beraborrow,NECT,below,-152,2026-03-07T16:00:41.000Z,2026-03-07T18:00:48.000Z,7207,0.9851994278090367,0.9846305407720612,0.9968312904911565,0.9999082100215947,live
84606,kag-kinesis,KAG,below,-247,2026-03-07T16:00:41.000Z,2026-03-08T00:00:22.000Z,28781,83.2748829209601,82.50005195350853,83.42570443839838,84.593002,live
84603,brz-transfero,BRZ,below,-1123,2026-03-07T15:45:30.000Z,2026-03-08T00:00:22.000Z,29692,0.1855966998261839,0.16823159233439433,0.18771971711347465,0.18952,live
84601,satusd-river,satUSD,below,-126,2026-03-07T14:00:33.000Z,2026-03-07T15:15:30.000Z,4497,0.9872656372773222,0.9872633322828418,0.992908,0.999677395103136,live
84600,usda-anzens,USDA,below,-109,2026-03-07T13:30:41.000Z,2026-03-07T13:45:29.000Z,888,0.9888641232205442,0.9888641232205442,0.993883,0.9997414498226893,live
84597,pmusd-precious-metals,pmUSD,below,-265,2026-03-07T13:00:35.000Z,2026-03-07T15:45:30.000Z,9895,0.9733113524902381,0.9733113524902381,0.995699,0.9997679288960559,live
84598,usdm-moneta,USDM,below,-145,2026-03-07T13:00:35.000Z,2026-03-07T14:15:32.000Z,4497,0.9852646353852884,0.9852646353852884,0.992469,0.9997679288960559,live
84599,usda-anzens,USDA,below,-109,2026-03-07T13:00:35.000Z,2026-03-07T13:15:30.000Z,895,0.9888641232205442,0.9888641232205442,0.996393,0.9997679288960559,live
84594,kag-kinesis,KAG,below,-154,2026-03-07T11:00:32.000Z,2026-03-07T12:00:48.000Z,3616,83.2915043190727,83.2915043190727,83.62829259584736,84.593002,live
84593,pmusd-precious-metals,pmUSD,below,-239,2026-03-07T10:00:33.000Z,2026-03-07T12:00:48.000Z,7215,0.9763027767196552,0.9758214723778298,0.9960785882818322,0.9996895913506574,live
84591,usdm-moneta,USDM,below,-128,2026-03-07T07:00:18.000Z,2026-03-07T12:00:48.000Z,18030,0.9872257889927416,0.9869121344318488,0.9912704002556784,0.9996040502975435,live
84590,pmusd-precious-metals,pmUSD,below,-303,2026-03-07T06:45:17.000Z,2026-03-07T08:15:28.000Z,5411,0.9722774724382187,0.9693209760723804,0.996337,0.9998758154738805,live
84588,pmusd-precious-metals,pmUSD,below,-276,2026-03-07T06:00:18.000Z,2026-03-07T06:15:17.000Z,899,0.9722774724382187,0.9722774724382187,0.996153,0.9998800837400951,live
84584,frax-frax,FRAX,below,-111,2026-03-07T05:00:18.000Z,2026-03-07T15:00:35.000Z,36017,0.9889817242269628,0.9887305513850179,0.9900112997591691,0.9997352322263987,live
84585,gusd-gemini,GUSD,above,165,2026-03-07T05:00:18.000Z,2026-03-07T16:30:40.000Z,41422,1.0160479253205972,1.0161456848525694,1.002,0.9997352322263987,live
